src_lang	tgt_lang	study	session_id	src_tokens	tgt_tokens	src_segid	tgt_segid	src_token_ids	tgt_token_ids	src_posq	tgt_posq	xent	xmi	src_surp	tgt_surp	x2cont	cont2x	x_ent	x2x	x2eos	tgtseq2x	y2srcseq_ent	eos_xatt	y2cont	y2y	y_ent	Dur	FixS	FixT	TrtS	TrtT
en	zh	RUC17	P23_T3	China_,_which_has_extensive_investments_in_the_Sudanese_oil_industry_,_maintains_close_links_with_the_Government_,_which_includes_one_minister_charged_with_crimes_against_humanity_by_the_International_Criminal_Court_in_The_Hague_.	事实上_，_中国_在_苏丹_的_石油_工业_拥有_大额_的_投资_，_中国_与_苏丹_政府_也_一直_保持_着_紧密_的_联系_。近日_，_苏丹_政府_的_一_名_部长_被_Hague_国际_刑事法庭_起诉_，_指控_其_违反_了_人权_。	3	3	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55+56+57+58+59+60+61+62+63+64+65+66+67+68+69+70+71+72+73+74+75+76+77+78+79+80+81+82	0.4864864864864865	0.48863636363636365	2.775527768018769	4.056237755752191	12.4416451289736	9.035560854019657	2.9295291900634766	0.4436768889427185	0.5198045969009399	0.5679032802581787	18.514827728271484	0.3233088552951813	0.5482689738273621	31.52165985107422	13.016216278076172	0.3834487795829773	0.5502333641052246	372077.0	765.0	424.0	227162.0	157358.0
en	zh	RUC17	P23_T3	Although_emphasizing_that_Khartoum_bears_the_bulk_of_the_responsibility_for_these_ongoing_atrocities_,_Spielberg_maintains_that_the_international_community_,_and_particularly_China_,_should_do_more_to_end_the_suffering_.	尽管_Khartoum_对_这些_暴行_承担_主要_责任_，_Spielberg_坚持_认为_国际_社会_，_尤其_是_中国_，_应该_在_终止_暴行_一_事_上_作出_更_多_努力_。	4	4	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55	0.4852941176470588	0.4838709677419355	2.9670299183238638	4.61663651899858	11.76943026455966	9.70003846634266	3.36354398727417	0.4707551598548889	0.5214477777481079	0.5785371661186218	18.02374839782715	0.320029079914093	0.5328452587127686	32.213172912597656	9.92261028289795	0.37293919920921326	0.545180082321167	178980.0	358.0	160.0	107950.0	55154.0
en	zh	RUC17	P05_T5	Sociology_is_a_relatively_new_academic_discipline_.	社会学_是_一_门_相对_较_新_的_学科_。	0	0	1+2+3+4+5+6+7+8+9+10+11	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16	0.4375	0.45	3.580328941345215	2.2987170219421387	10.990955059344952	7.838727951049805	1.1902921199798584	0.3874136805534363	0.5846534967422485	0.5235040187835693	6.051163673400879	0.12517863512039185	0.6192677021026611	9.368587493896484	4.509354591369629	0.36865994334220886	0.6047971248626709	62531.0	26.0	39.0	22924.0	19581.0
en	zh	RUC17	P05_T5	It_emerged_in_the_early_19_th_century_in_response_to_the_challenges_of_modernity_.	在_十九_世纪_的_早期_，_社会学_为_应_对_现代化_所_带来_的_挑战_而_出现_。	1	1	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31	0.46875	0.4722222222222222	3.315608362997732	2.768400622952369	13.09883672540838	8.572921752929688	1.7093089818954468	0.41203007102012634	0.5774556398391724	0.5475578308105469	8.434649467468262	0.17310795187950134	0.6128242015838623	14.695235252380371	6.6199235916137695	0.3848395347595215	0.5887280106544495	112719.0	64.0	70.0	31002.0	44066.0
en	zh	RUC17	P05_T5	Increasing_mobility_and_technological_advances_resulted_in_the_increasing_exposure_of_people_to_cultures_and_societies_different_from_their_own_.	不断_增加_的_流动性_与_科技_进步_使_人们_越来越_多_的_接触_到_与_本国_不同_的_文化_与_社会_。	2	2	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39	0.47619047619047616	0.4772727272727273	2.335253201998197	3.929543910882412	11.554398756760817	8.425071979391165	2.255065679550171	0.40669095516204834	0.5478984117507935	0.5751395225524902	11.641029357910156	0.2199305146932602	0.5740247368812561	20.695539474487305	7.791894435882568	0.3766346871852875	0.5710461139678955	77453.0	138.0	47.0	77764.0	41321.0
en	zh	RUC17	P05_T5	The_impact_of_this_exposure_was_varied_,_but_for_some_people_included_the_breakdown_of_traditional_norms_and_customs_and_warranted_a_revised_understanding_of_how_the_world_works_.	这种_全新_的_接触_带来_了_不同_的_影响_，_对于_一些_人_来说_，_这_意味着_对_传统_准则_和_风俗_习惯_的_冲击_，_让_他们_对_世界_是_如何_运作_这_一_问题_有_了_更_全面_，_更_深入_的_理解_。	3	3	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55+56+57+58+59+60+61+62+63+64+65+66+67+68+69+70+71+72+73+74+75+76	0.4838709677419355	0.4891304347826087	2.9244352641858553	4.150251689710115	11.639994745669158	9.43291593852796	2.673891544342041	0.4553564190864563	0.5518883466720581	0.5961413383483887	14.268881797790527	0.28605568408966064	0.5878007411956787	27.631649017333984	12.177538871765137	0.3908940255641937	0.557402491569519	232078.0	190.0	137.0	100675.0	63356.0
en	zh	RUC17	P05_T5	Sociologists_responded_to_these_changes_by_trying_to_understand_what_holds_social_groups_together_and_also_exploring_possible_solutions_to_the_breakdown_of_social_solidarity_.	社会学家_通过_研究_是_什么_让_不同_的_社会_群体_走_到_一起_和_寻求_冲破_社会_孤立_的_解决_方案_来_应_对_这些_变化_。	4	4	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48	0.4807692307692308	0.48148148148148145	2.9461952845255532	3.797539710998535	11.985404274680398	9.248550851004465	2.4864964485168457	0.4442683160305023	0.5418134927749634	0.5828620195388794	12.861922264099121	0.25373542308807373	0.5785465240478516	23.27004623413086	8.895683288574219	0.3829691410064697	0.568915605545044	182422.0	113.0	105.0	50834.0	47198.0
en	zh	RUC17	P05_T5	The_term_sociology_was_coined_by_Auguste_Comte_(_1798_-_1857_)_in_1838_from_the_Latin_term_socius_(_companion_,_associate_)_and_the_Greek_term_logia_(_study_of_,_speech_)_.	社会学_这_一_术语_是_由_奥古斯特·孔木特_（_1798-1857_）_于_1838年_从_拉丁语_socius_（_意为_陪伴_，_联合_）_和_希腊语_logia_（_意为_学科_，_演讲_）_中_整合_创造_出来_的_。	5	5	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55+56+57+58+59+60+61+62+63+64+65+66+67+68+69+70+71+72+73+74	0.4864864864864865	0.4861111111111111	2.6363869744378166	5.319535745156778	11.1174353774713	10.150660021551724	3.0086889266967773	0.45544177293777466	0.5424683094024658	0.556283175945282	20.289722442626953	0.32589682936668396	0.5260283350944519	33.32670593261719	12.116783142089844	0.3812929093837738	0.5423480272293091	184516.0	84.0	97.0	35006.0	42254.0
en	zh	RUC17	P09_T5	Sociology_is_a_relatively_new_academic_discipline_.	社会学_是_新_的_一_门_科学_。	0	0	1+2+3+4+5+6+7+8+9+10+11	1+2+3+4+5+6+7+8+9+10+11	0.4375	0.4375	5.574449018998579	0.47406768798828125	10.990955059344952	7.392631530761719	1.1902921199798584	0.3874136805534363	0.5846534967422485	0.5235040187835693	6.051163673400879	0.14824512600898743	0.6482211351394653	9.14139461517334	3.6645238399505615	0.37010371685028076	0.6265811324119568	66378.0	114.0	78.0	63748.0	62238.0
en	zh	RUC17	P09_T5	It_emerged_in_the_early_19_th_century_in_response_to_the_challenges_of_modernity_.	是_从_1900年_早_开始_对_战_现代_时_。	1	1	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16	0.46875	0.45	5.935581684112549	-1.06467866897583	13.09883672540838	7.084949840198863	1.7093089818954468	0.41203007102012634	0.5774556398391724	0.5475578308105469	8.434649467468262	0.2031153291463852	0.6609170436859131	14.279925346374512	4.34823751449585	0.39764517545700073	0.6175575256347656	119059.0	109.0	54.0	51517.0	36668.0
en	zh	RUC17	P09_T5	Increasing_mobility_and_technological_advances_resulted_in_the_increasing_exposure_of_people_to_cultures_and_societies_different_from_their_own_.	增加_科学_的_发展_，_结果_也_增加_了_人们_的_文化_与_社会_的_差别_。	2	2	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27	0.47619047619047616	0.47058823529411764	3.691819367585359	2.158830995912905	11.554398756760817	8.775975545247396	2.255065679550171	0.40669095516204834	0.5478984117507935	0.5751395225524902	11.641029357910156	0.2793729901313782	0.6171000003814697	19.500167846679688	5.857787609100342	0.4093101918697357	0.609111487865448	164815.0	136.0	35.0	70768.0	27557.0
en	zh	RUC17	P09_T5	The_impact_of_this_exposure_was_varied_,_but_for_some_people_included_the_breakdown_of_traditional_norms_and_customs_and_warranted_a_revised_understanding_of_how_the_world_works_.	它_的_发展_有_各种_印象_，_但是_有的_传统_的_规则_与_习惯_发生_了_变化_这样_他们_才_明白_世界_怎么_工作_。	3	3	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44	0.4838709677419355	0.48	3.2936425642533735	3.963179501620206	11.639994745669158	10.300005512852822	2.673891544342041	0.4553564190864563	0.5518883466720581	0.5961413383483887	14.268881797790527	0.2977314889431	0.5995043516159058	26.973896026611328	8.2322359085083	0.39531993865966797	0.5804913640022278	176983.0	197.0	113.0	91448.0	78872.0
en	zh	RUC17	P09_T5	Sociologists_responded_to_these_changes_by_trying_to_understand_what_holds_social_groups_together_and_also_exploring_possible_solutions_to_the_breakdown_of_social_solidarity_.	社会_学者_们_这些_变化_而且_在_试试_了解_一个_社会_群_怎么_在_一_起_与_在_找_一个_合适_的_答案_关于_社会_的_。	4	4	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46	0.4807692307692308	0.48148148148148145	3.5362658293350884	2.053798841393512	11.985404274680398	7.792211359197443	2.4864964485168457	0.4442683160305023	0.5418134927749634	0.5828620195388794	12.861922264099121	0.3213983476161957	0.6019244194030762	22.796127319335938	8.60408878326416	0.38577696681022644	0.5834497213363647	180946.0	162.0	152.0	66663.0	113320.0
en	zh	RUC17	P09_T5	The_term_sociology_was_coined_by_Auguste_Comte_(_1798_-_1857_)_in_1838_from_the_Latin_term_socius_(_companion_,_associate_)_and_the_Greek_term_logia_(_study_of_,_speech_)_.	社会学_这个_词_是_奥古斯特_从_模特_（_1798-1857_）_1838年_从_拉丁语_的_词_socius_和_希腊语_的_词_logia_翻译_过来_。	5	5	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50	0.4864864864864865	0.4791666666666667	2.7643853759765626	4.060611572265625	11.1174353774713	9.22296884897593	3.0086889266967773	0.45544177293777466	0.5424683094024658	0.556283175945282	20.289722442626953	0.3535318970680237	0.5569710731506348	31.964767456054688	9.140327453613281	0.383744478225708	0.5734232068061829	150324.0	92.0	97.0	61831.0	59703.0
en	zh	RUC17	P17_T5	Sociology_is_a_relatively_new_academic_discipline_.	社会学_是_一_门_新兴_学科_。	0	0	1+2+3+4+5+6+7+8+9+10+11	1+2+3+4+5+6+7+8+9+10+11+12	0.4375	0.42857142857142855	5.003018697102864	0.6009553273518881	10.990955059344952	7.4719653659396705	1.1902921199798584	0.3874136805534363	0.5846534967422485	0.5235040187835693	6.051163673400879	0.13625061511993408	0.6591932773590088	9.166784286499023	3.8605868816375732	0.3649137020111084	0.6320077180862427	59249.0	12.0	31.0	5232.0	9010.0
en	zh	RUC17	P17_T5	It_emerged_in_the_early_19_th_century_in_response_to_the_challenges_of_modernity_.	19_世纪_早期_，_为_应_对_现代化_的_挑战_，_社会学_应运而生_。	1	1	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26	0.46875	0.4642857142857143	4.06517322246845	2.860851581280048	13.09883672540838	9.003832244873047	1.7093089818954468	0.41203007102012634	0.5774556398391724	0.5475578308105469	8.434649467468262	0.1795945167541504	0.601094663143158	14.516008377075195	5.886146545410156	0.3886207938194275	0.5894184112548828	32605.0	34.0	4.0	10915.0	940.0
en	zh	RUC17	P17_T5	Increasing_mobility_and_technological_advances_resulted_in_the_increasing_exposure_of_people_to_cultures_and_societies_different_from_their_own_.	持续_增加_的_流动性_与_科技_成就_使得_人们_与_不同_于_自身_文化_与_社会_的_交流_日益_紧密_。	2	2	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39	0.47619047619047616	0.47619047619047616	2.947367154634916	2.5903048393053885	11.554398756760817	7.998859546802662	2.255065679550171	0.40669095516204834	0.5478984117507935	0.5751395225524902	11.641029357910156	0.24311071634292603	0.5769529342651367	20.83850860595703	7.579144477844238	0.3961610198020935	0.5716813802719116	80075.0	120.0	96.0	41116.0	27700.0
en	zh	RUC17	P17_T5	The_impact_of_this_exposure_was_varied_,_but_for_some_people_included_the_breakdown_of_traditional_norms_and_customs_and_warranted_a_revised_understanding_of_how_the_world_works_.	这种_联系_的_影响_是_多种多样_的_，_但是_对于_一些_人_来说_，_他们_置身_于_传统_规则_习俗_崩塌_的_环境_中_，_重新_了_解_了_世界_运行_的_法则_。	3	3	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55+56+57+58+59+60+61+62	0.4838709677419355	0.4852941176470588	2.7591097431798137	4.141868099089591	11.639994745669158	9.508013916015624	2.673891544342041	0.4553564190864563	0.5518883466720581	0.5961413383483887	14.268881797790527	0.29621660709381104	0.5782507658004761	27.16635513305664	10.487031936645508	0.3930131793022156	0.5617238283157349	195704.0	276.0	101.0	90187.0	38218.0
en	zh	RUC17	P17_T5	Sociologists_responded_to_these_changes_by_trying_to_understand_what_holds_social_groups_together_and_also_exploring_possible_solutions_to_the_breakdown_of_social_solidarity_.	社会学家_试图_理解_是_什么_将_社会_群体_团结_到_一_起_，_并_探索_社会_坚固性_崩溃_的_可能_对策_，_以此_对_这些_变化_作出_了_回_应_。	4	4	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55	0.4807692307692308	0.4838709677419355	3.005310613458807	4.940303733132103	11.985404274680398	9.932017933238637	2.4864964485168457	0.4442683160305023	0.5418134927749634	0.5828620195388794	12.861922264099121	0.2680175006389618	0.5417033433914185	23.708797454833984	9.920147895812988	0.3731122612953186	0.5414086580276489	229773.0	287.0	138.0	88288.0	53267.0
en	zh	RUC17	P17_T5	The_term_sociology_was_coined_by_Auguste_Comte_(_1798_-_1857_)_in_1838_from_the_Latin_term_socius_(_companion_,_associate_)_and_the_Greek_term_logia_(_study_of_,_speech_)_.	社会学_一_词_由_奥古斯特卡姆特_（_1978-1857_）_于_1838年_创造_，_它_是_由_拉丁_词汇_“_社会_”_（_同伴_，_联系_）_与_希腊_词汇_“_学科_”_（_学_，_演讲_）_融合_发展_而_来_。	5	5	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55+56+57+58+59+60+61+62+63+64+65+66+67+68+69+70+71+72+73+74+75	0.4864864864864865	0.4878048780487805	3.099527587890625	3.815041097005208	11.1174353774713	9.260583060128349	3.0086889266967773	0.45544177293777466	0.5424683094024658	0.556283175945282	20.289722442626953	0.32880449295043945	0.5306397080421448	33.158145904541016	11.880470275878906	0.4008377194404602	0.5406945943832397	198231.0	267.0	156.0	100726.0	50211.0
en	zh	RUC17	P17_T4	Although_developing_countries_are_understandably_reluctant_to_compromise_their_chances_of_achieving_better_standards_of_living_for_the_poor_,_action_on_climate_change_need_not_threaten_economic_development_.	尽管_发展中国家_不情愿_在_放弃_提高_穷人_生活_水平_的_机会_的_问题_上_妥协_，_并且_这_也_是_可以_理解_的_，_但是_应_对_环境_变化_的_行动_也_不_应_威胁_到_经济_的_发展_。	0	0	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55+56+57+58+59+60+61+62+63+64+65	0.48333333333333334	0.4875	2.706146474984976	6.2136054405799275	12.55317066333912	11.14968989445613	2.75927734375	0.4302235543727875	0.5220252871513367	0.5736897587776184	15.014205932617188	0.32360222935676575	0.5314255952835083	26.11964225769043	10.834724426269531	0.39371007680892944	0.5535680651664734	270490.0	0.0	395.0	0.0	210687.0
en	zh	RUC17	P17_T4	Incentives_must_be_offered_to_encourage_developing_countries_to_go_the_extra_green_mile_and_implement_clean_technologies_,_and_could_also_help_minimise_emissions_from_deforestation_.	发展中国家_应_得到_更_好_的_条件_以_实现_绿色_发展_、_发展_绿色_科技_，_并_为_减少_由_森林_资源_减少_导致_的_排放量_增加_做出_贡献_。	1	1	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46+47+48+49+50+51+52+53+54+55	0.48214285714285715	0.48333333333333334	3.4859940962357956	4.5225458318536935	11.692456563313803	10.743163318168826	2.5015714168548584	0.4266185462474823	0.5352157354354858	0.5603677034378052	14.445928573608398	0.32663559913635254	0.5969033241271973	23.292217254638672	9.224956512451172	0.4219687879085541	0.5724205374717712	236654.0	10.0	207.0	8328.0	125193.0
en	zh	RUC17	P17_T4	Some_of_the_most_vulnerable_countries_of_the_world_have_contributed_the_least_to_climate_change_,_but_are_bearing_the_brunt_of_it_.	世界_上_一些_环境_最_脆弱_的_国家_在_环境_变化_中_起_到_的_作用_微乎其微_，_却_要_受到_环境_恶化_的_危害_。	2	2	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45+46	0.48	0.4807692307692308	2.9744392063306724	4.083073823348336	10.579948425292969	9.837745435310133	2.000380039215088	0.42981934547424316	0.566513180732727	0.5848828554153442	12.038022994995117	0.2498607337474823	0.621554434299469	21.904178619384766	8.236480712890625	0.415470689535141	0.575734555721283	118342.0	56.0	134.0	31467.0	62358.0
en	zh	RUC17	P17_T4	Developing_countries_,_in_particular_,_need_to_adapt_to_the_effects_of_climate_change_.	尤其_是_发展中国家_，_他们_需要_适应_环境_变化_所_带来_的_影响_。	3	3	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26	0.46875	0.4642857142857143	2.936070075401893	3.553143721360427	10.23963795537534	9.373308817545572	1.5662206411361694	0.3945087194442749	0.5588258504867554	0.5326814651489258	8.378194808959961	0.1875678300857544	0.6097344160079956	13.557485580444336	5.8282928466796875	0.3958597779273987	0.5971188545227051	48610.0	16.0	102.0	10959.0	51470.0
en	zh	RUC17	P17_T4	Adaptation_and_mitigation_efforts_must_therefore_go_hand_in_hand_.	因此_努力_适应_与_改善_环境_必须_齐头并进_。	4	4	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20	0.45454545454545453	0.4444444444444444	3.8984161376953126	1.7278057098388673	10.660997278550091	8.655725919283354	1.442469596862793	0.41032999753952026	0.5794243216514587	0.5321104526519775	7.575874328613281	0.31043165922164917	0.6318604350090027	11.674128532409668	4.94647741317749	0.3984405994415283	0.600186824798584	56878.0	14.0	21.0	6315.0	9179.0
en	zh	RUC17	P19_T1	Killer_nurse_receives_four_life_sentences	护士_杀手_被_判_四_次_死刑	0	0	1+2+3+4+5+6+7+8+9	1+2+3+4+5+6+7+8+9+10+11+12+13	0.4166666666666667	0.42857142857142855	3.1912474999061	3.301097869873047	11.514752474698154	9.377832200792101	1.1766856908798218	0.3467652499675751	0.5534268617630005	0.5135741233825684	5.201147556304932	0.16331535577774048	0.6268118619918823	7.8788676261901855	4.155118942260742	0.3390716314315796	0.6202239394187927	85078.0	57.0	55.0	39414.0	35355.0
en	zh	RUC17	P19_T1	Hospital_nurse_Colin_Norris_was_imprisoned_for_life_today_for_the_killing_of_four_of_his_patients_.	医院_护士_科林_诺里斯_因_杀害_四_名_病人_于_今日_入狱_。	1	1	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28	0.4722222222222222	0.46153846153846156	2.873478753226144	4.232580729893276	10.522219848632812	9.948483276367188	1.5714271068572998	0.43536990880966187	0.5690068006515503	0.5274993181228638	10.35108757019043	0.30220872163772583	0.5242652297019958	15.495737075805664	6.519979000091553	0.3470708727836609	0.5512822270393372	109015.0	77.0	77.0	36990.0	52994.0
en	zh	RUC17	P19_T1	32_year_old_Norris_from_Glasgow_killed_the_four_women_in_2002_by_giving_them_large_amounts_of_sleeping_medicine_.	32_岁_的_诺里斯_在_2002年_给_四_名_女性_服用_大量_安眠药_杀死_了_她们_。	2	2	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32	0.47619047619047616	0.47058823529411764	3.3647918701171875	2.8285932540893555	10.864763532366071	8.25784683227539	1.7665923833847046	0.4562917649745941	0.5522648096084595	0.5408113598823547	10.794746398925781	0.3167628049850464	0.5696921348571777	16.95899200439453	6.893988609313965	0.3703014850616455	0.5668039321899414	131094.0	130.0	74.0	58703.0	38900.0
en	zh	RUC17	P19_T1	Yesterday_,_he_was_found_guilty_of_four_counts_of_murder_following_a_long_trial_.	昨日_，_在_漫长_的_审判_后_他_被_判_四_项_谋杀_罪名_。	3	3	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25	0.46875	0.4666666666666667	2.9535293579101562	4.886499328613281	10.154792785644531	9.333367483956474	1.53885018825531	0.4325447976589203	0.5847665071487427	0.5305302143096924	8.911605834960938	0.2650715708732605	0.5990065336227417	13.959165573120117	5.780553340911865	0.3838180899620056	0.6091776490211487	62485.0	74.0	75.0	31197.0	41966.0
en	zh	RUC17	P19_T1	He_was_given_four_life_sentences_,_one_for_each_of_the_killings_.	他_因_四_次_谋杀_被_判处_四_项_死刑_。	4	4	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16	1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18	0.4642857142857143	0.45454545454545453	3.8339665730794272	1.8451309204101562	9.188262091742622	7.863365760216346	1.2960553169250488	0.42306146025657654	0.5908882021903992	0.5625736713409424	7.702766418457031	0.26988545060157776	0.6511472463607788	12.401189804077148	4.703841686248779	0.38931751251220703	0.6188146471977234	77484.0	54.0	25.0	22841.0	20542.0
en	zh	RUC17	P19_T1	He_will_have_to_serve_at_least_30_years_.	至少_需要_服役_30年_。	5	5	1+2+3+4+5+6+7+8+9+10	1+2+3+4+5+6+7+8+9+10+11	0.45	0.4	4.618284745649858	0.38898745450106537	11.271778651646205	7.868570600237165	1.0596089363098145	0.42379388213157654	0.6195715665817261	0.5330570340156555	5.60982084274292	0.17281484603881836	0.6644693613052368	8.628951072692871	3.6120362281799316	0.38251185417175293	0.6073665618896484	18281.0	13.0	13.0	6276.0	7732.0
